Year	Month	Anomaly	Unc.	Anomaly	Unc.	Anomaly	Unc.	Anomaly	Unc.	Anomaly	Unc.
1768	6	-0.932	2.568	-1.531	0.904	-0.559	0.738	-0.406	0.582	-0.397	0.831
1768	7	-0.446	2.668	-1.208	1.097	-0.46	0.805	-0.421	0.575	-0.394	0.818
1768	8	-1.029	1.073	-1.099	1.561	-0.538	0.794	-0.418	0.568	-0.389	0.801
1768	9	-0.693	2.661	-0.914	1.945	-0.581	0.76	-0.401	0.563	-0.374	0.797
1768	10	-1.414	3.045	-0.745	1.831	-0.619	0.734	-0.369	0.559	-0.36	0.762
1768	11	-0.905	3.292	-0.421	2.084	-0.641	0.677	-0.37	0.552	-0.368	0.75
1768	12	-0.369	4.348	-0.164	2.081	-0.629	0.723	-0.353	0.547	-0.369	0.732
1769	1	-0.165	4.005	-0.074	2.016	-0.622	0.742	-0.37	0.559	-0.384	0.717
1769	2	-1.038	3.094	0.042	2.206	-0.611	0.764	-0.383	0.566	-0.384	0.692
1769	3	-0.798	3.466	0.071	2.069	-0.622	0.778	-0.383	0.567	-0.378	0.693
1769	4	0.759	3.464	-0.119	1.962	-0.593	0.771	-0.356	0.561	-0.365	0.696
1769	5	1.96	4.815	-0.249	1.71	-0.634	0.77	-0.306	0.577	-0.349	0.687
1769	6	2.152	2.557	-0.485	1.314	-0.624	0.768	-0.276	0.591	-0.355	0.668
1769	7	0.633	3.05	-0.501	1.475	-0.595	0.705	-0.241	0.619	-0.353	0.656
1769	8	0.366	2.921	-0.352	1.387	-0.634	0.634	-0.226	0.618	-0.358	0.654
1769	9	-0.339	1.243	-0.596	1.396	-0.692	0.615	-0.223	0.609	-0.358	0.648
1769	10	-3.702	1.953	-0.528	1.685	-0.648	0.641	-0.234	0.598	-0.355	0.644
1769	11	-2.463	1.753	-0.756	1.42	-0.656	0.634	-0.26	0.597	-0.347	0.634
1769	12	-3.2	2.977	-1.018	1.161	-0.68	0.613	-0.305	0.572	-0.331	0.594
1770	1	-0.353	4.655	-1.274	0.899	-0.658	0.608	-0.302	0.575	-0.318	0.612
1770	2	0.75	3.434	-1.449	0.889	-0.665	0.629	-0.281	0.586	-0.314	0.639
1770	3	-3.733	3.054	-1.475	0.903	-0.682	0.625	-0.273	0.583	-0.301	0.618
1770	4	1.575	6.796	-1.212	0.868	-0.671	0.614	-0.284	0.581	-0.276	0.629
1770	5	-0.772	1.24	-0.979	0.975	-0.669	0.604	-0.281	0.573	-0.253	0.646
1770	6	-0.998	2.413	-0.59	1.481	-0.593	0.599	-0.271	0.574	-0.241	0.654
1770	7	-2.439	4.475	-0.313	1.493	-0.573	0.595	-0.263	0.561	-0.228	0.636
1770	8	-1.73	2.537	-0.652	1.431	-0.562	0.653	-0.253	0.55	-0.232	0.628
1770	9	-0.65	2.043	-0.521	1.183	-0.523	0.683	-0.255	0.534	-0.241	0.621
1770	10	-0.546	2.975	-0.852	0.824	-0.479	0.674	-0.236	0.534	-0.232	0.609
1770	11	0.337	3.955	-0.894	0.983	-0.419	0.682	-0.217	0.566	-0.224	0.619
1770	12	1.468	5.638	-0.727	0.865	-0.41	0.658	-0.228	0.564	-0.222	0.619
1771	1	2.968	4.928	-0.547	0.845	-0.398	0.623	-0.228	0.554	-0.211	0.601
1771	2	-3.322	3.597	-0.321	0.918	-0.379	0.625	-0.227	0.555	-0.215	0.604
1771	3	-2.162	4.643	-0.272	0.894	-0.354	0.602	-0.238	0.541	-0.222	0.604
1771	4	-2.394	3.905	-0.146	0.968	-0.328	0.596	-0.245	0.537	-0.221	0.6
1771	5	-1.276	6.256	-0.214	1.045	-0.345	0.547	-0.253	0.503	-0.228	0.592
1771	6	1.004	1.669	-0.332	1.253	-0.306	0.528	-0.247	0.517	-0.248	0.576
1771	7	-0.273	1.233	-0.66	1.596	-0.348	0.53	-0.244	0.512	-0.267	0.56
1771	8	0.978	1.729	-0.559	1.835	-0.308	0.556	-0.238	0.517	-0.267	0.562
1771	9	-0.055	1.366	-0.553	1.436	-0.29	0.55	-0.255	0.512	-0.274	0.57
1771	10	0.962	1.549	-0.284	1.137	-0.267	0.528	-0.26	0.5	-0.27	0.561
1771	11	-0.478	2.932	-0.286	0.9	-0.215	0.551	-0.279	0.5	-0.256	0.567
1771	12	0.046	3.07	-0.423	1.029	-0.216	0.559	-0.264	0.502	-0.236	0.535
1772	1	-0.967	5.321	-0.359	1.118	-0.187	0.588	-0.212	0.542	-0.259	0.544
1772	2	-2.109	6.12	-0.384	1.08	-0.182	0.571	-0.204	0.57	-0.279	0.559
1772	3	-2.086	2.975	-0.473	1.109	-0.186	0.574	-0.217	0.556	-0.285	0.571
1772	4	0.833	2.627	-0.515	1.019	-0.136	0.563	-0.222	0.56	-0.285	0.57
1772	5	-1.297	1.305	-0.272	1.045	-0.142	0.576	-0.215	0.561	-0.282	0.562
1772	6	-0.647	2.874	-0.024	1.019	-0.136	0.555	-0.232	0.543	-0.283	0.549
1772	7	0.498	2.006	-0.185	1.04	-0.101	0.567	-0.242	0.542	-0.286	0.542
1772	8	0.678	2.596	-0.147	1.127	-0.065	0.577	-0.26	0.536	-0.276	0.545
1772	9	-1.118	2.134	-0.029	1.021	0.036	0.57	-0.267	0.54	-0.267	0.531
1772	10	0.453	1.784	0.014	0.889	0.001	0.551	-0.286	0.514	-0.255	0.533
1772	11	2.439	3.434	0.262	0.89	0.016	0.543	-0.31	0.495	-0.259	0.542
1772	12	3.017	2.92	0.284	0.856	0.013	0.547	-0.298	0.482	-0.263	0.519
1773	1	-2.889	3.048	0.262	0.851	0.06	0.543	-0.261	0.482	-0.273	0.526
1773	2	-1.653	3.229	0.216	0.767	0.099	0.54	-0.222	0.51	-0.257	0.524
1773	3	-0.679	2.199	0.379	0.771	0.096	0.523	-0.207	0.511	-0.246	0.516
1773	4	1.349	2.099	0.353	0.765	0.12	0.526	-0.179	0.5	-0.242	0.517
1773	5	1.678	2.191	-0.012	0.968	0.156	0.603	-0.163	0.509	-0.234	0.515
1773	6	-0.375	1.099	-0.1	0.901	0.104	0.639	-0.17	0.477	-0.224	0.507
1773	7	0.233	1.516	-0.083	0.886	0.004	0.67	-0.162	0.465	-0.238	0.503
1773	8	0.128	1.234	0.17	1.084	0.084	0.642	-0.164	0.46	-0.236	0.499
1773	9	0.827	1.591	0.249	1.147	0.105	0.595	-0.149	0.451	-0.239	0.496
1773	10	0.142	1.586	0.313	1.022	0.129	0.584	-0.151	0.433	-0.231	0.49
1773	11	-1.941	4.014	0.599	1.346	0.136	0.508	-0.161	0.427	-0.239	0.484
1773	12	1.972	3.647	0.804	1.38	0.135	0.524	-0.17	0.407	-0.244	0.488
1774	1	-2.687	5.157	0.982	1.624	0.134	0.519	-0.184	0.388	-0.24	0.495
1774	2	1.375	4.815	1.029	1.588	0.135	0.528	-0.164	0.366	-0.261	0.496
1774	3	0.269	2.331	0.91	1.576	0.112	0.532	-0.148	0.37	-0.268	0.496
1774	4	2.126	3.049	0.839	1.407	0.074	0.523	-0.146	0.38	-0.265	0.497
1774	5	5.101	1.941	0.765	1.464	0.076	0.558	-0.14	0.383	-0.265	0.488
1774	6	2.093	4.174	0.364	1.219	0.095	0.575	-0.168	0.371	-0.26	0.482
1774	7	2.362	4.063	0.737	1.096	0.17	0.621	-0.183	0.369	-0.25	0.481
1774	8	0.701	1.89	0.865	1.035	0.226	0.694	-0.189	0.377	-0.237	0.481
1774	9	-0.607	2.164	1.036	1.022	0.258	0.68	-0.185	0.384	-0.237	0.478
1774	10	-0.706	2.69	0.814	1.093	0.203	0.662	-0.157	0.393	-0.248	0.479
1774	11	-2.834	4.353	0.401	1.197	0.225	0.679	-0.138	0.396	-0.251	0.478
1774	12	-2.842	3.306	0.128	1.268	0.216	0.65	-0.12	0.368	-0.265	0.482
1775	1	1.792	3.64	-0.04	1.311	0.175	0.647	-0.122	0.415	-0.275	0.481
1775	2	2.915	3.629	-0.043	1.244	0.144	0.621	-0.123	0.439	-0.283	0.479
1775	3	2.317	2.109	-0.066	1.117	0.148	0.642	-0.089	0.43	-0.307	0.483
1775	4	-0.544	1.343	0.07	0.999	0.098	0.617	-0.061	0.465	-0.316	0.487
1775	5	0.15	2.16	0.514	1.177	0.049	0.607	-0.018	0.501	-0.319	0.49
1775	6	-1.187	2.853	0.612	1.36	-0.004	0.596	0.001	0.512	-0.305	0.479
1775	7	0.346	1.134	0.213	1.346	0.051	0.554	0.035	0.509	-0.3	0.479
1775	8	0.668	1.191	0.09	1.127	0.118	0.556	0.04	0.521	-0.295	0.476
1775	9	-0.883	1.947	-0.176	1.001	0.108	0.531	0.021	0.535	-0.299	0.476
1775	10	0.931	1.75	-0.212	0.974	0.122	0.533	0.025	0.531	-0.303	0.474
1775	11	2.488	3.988	-0.297	0.762	0.093	0.538	0.028	0.544	-0.303	0.473
1775	12	-1.668	2.121	-0.117	0.7	0.069	0.509	0.004	0.563	-0.309	0.474
1776	1	-2.993	4.04	-0.174	0.705	0.074	0.515	-0.02	0.566	-0.306	0.47
1776	2	1.439	3.293	-0.143	0.725	0.051	0.507	0	0.554	-0.314	0.471
1776	3	-0.873	2.434	-0.189	0.767	0.056	0.502	0.015	0.546	-0.314	0.468
1776	4	-0.977	1.345	-0.377	0.849	0.027	0.477	0.022	0.55	-0.312	0.469
1776	5	-0.872	2.348	-0.614	0.967	0.023	0.492	0.033	0.551	-0.311	0.472
1776	6	0.974	1.824	-0.374	0.895	-0.034	0.49	0.014	0.554	-0.312	0.464
1776	7	-0.341	1.796	0.17	0.862	-0.019	0.49	0.018	0.55	-0.305	0.465
1776	8	1.047	2.542	0.154	1.136	-0.02	0.475	0.014	0.542	-0.301	0.468
1776	9	-1.431	1.955	0.211	1.269	-0.006	0.491	0.001	0.549	-0.299	0.47
1776	10	-1.332	2.05	0.089	1.304	-0.024	0.503	-0.012	0.546	-0.301	0.471
1776	11	-0.352	3.641	0.163	1.781	-0.066	0.552	0.006	0.558	-0.318	0.472
1776	12	1.205	2.68	-0.02	1.573	-0.121	0.538	0.004	0.549	-0.33	0.477
1777	1	3.534	3.31	-0.154	1.621	-0.178	0.547	-0.005	0.535	-0.314	0.489
1777	2	1.253	3.637	-0.338	1.439	-0.197	0.547	-0.011	0.527	-0.315	0.497
1777	3	-0.195	2.128	-0.294	1.61	-0.184	0.539	-0.016	0.525	-0.321	0.497
1777	4	-2.437	1.527	-0.393	1.458	-0.178	0.544	-0.021	0.511	-0.317	0.496
1777	5	0.021	2.127	-0.407	1.236	-0.134	0.523	-0.011	0.504	-0.312	0.501
1777	6	-1.227	1.767	-0.52	1.097	-0.104	0.522	-0.001	0.492	-0.313	0.5
1777	7	-1.946	1.373	-0.783	0.702	-0.143	0.539	-0.007	0.489	-0.312	0.503
1777	8	-1.159	1.271	-0.69	0.712	-0.181	0.547	0.002	0.483	-0.317	0.504
1777	9	-0.901	2.637	-0.777	0.804	-0.215	0.534	0.015	0.479	-0.323	0.504
1777	10	-2.519	2.936	-0.395	0.822	-0.122	0.57	0.01	0.505	-0.328	0.513
1777	11	-0.53	1.912	-0.399	0.814	-0.053	0.617	-0.018	0.524	-0.337	0.515
1777	12	-0.151	2.131	-0.448	0.9	-0.012	0.621	-0.063	0.525	-0.338	0.512
1778	1	0.385	2.687	-0.245	0.924	0.01	0.632	-0.073	0.497	-0.328	0.502
1778	2	2.37	3.503	-0.248	0.98	-0.018	0.661	-0.04	0.495	-0.316	0.499
1778	3	-1.242	2.791	-0.084	1.117	-0.053	0.696	-0.038	0.498	-0.303	0.493
1778	4	2.147	1.421	-0.007	1.17	-0.07	0.691	-0.05	0.506	-0.296	0.492
1778	5	-0.031	1.855	-0.143	1.002	-0.1	0.622	-0.055	0.509	-0.291	0.49
1778	6	-1.813	3.293	-0.249	1.042	-0.095	0.627	-0.042	0.518	-0.283	0.495
1778	7	0.496	1.425	-0.43	1.044	-0.045	0.61	-0.054	0.514	-0.271	0.503
1778	8	-1.205	2.212	-0.519	1.342	-0.084	0.607	-0.054	0.517	-0.266	0.504
1778	9	1.069	1.369	-0.326	1.152	-0.076	0.622	-0.077	0.518	-0.263	0.507
1778	10	-1.592	3.688	-0.415	1.047	-0.085	0.629	-0.093	0.524	-0.257	0.506
1778	11	-2.169	2.813	-0.196	1.119	-0.069	0.697	-0.107	0.512	-0.252	0.508
1778	12	-1.423	2.511	-0.146	1.046	-0.107	0.684	-0.134	0.534	-0.268	0.513
1779	1	-1.787	2.873	-0.279	1.09	-0.097	0.685	-0.11	0.571	-0.264	0.527
1779	2	1.302	4.932	-0.212	0.927	-0.107	0.657	-0.14	0.597	-0.264	0.535
1779	3	1.079	2.887	-0.286	0.898	-0.11	0.665	-0.153	0.61	-0.269	0.538
1779	4	1.085	2.285	-0.184	0.845	-0.098	0.673	-0.173	0.636	-0.277	0.534
1779	5	2.588	1.453	-0.022	0.829	-0.064	0.654	-0.224	0.667	-0.282	0.547
1779	6	-1.213	2.32	0.015	0.951	-0.088	0.625	-0.245	0.653	-0.291	0.551
1779	7	-1.092	1.694	0.117	0.829	-0.181	0.545	-0.259	0.667	-0.29	0.557
1779	8	-0.411	2.153	0.061	1.302	-0.249	0.472	-0.247	0.677	-0.29	0.564
1779	9	0.193	1.751	-0.007	1.144	-0.29	0.487	-0.251	0.663	-0.288	0.568
1779	10	-0.368	2.252	0.322	1.409	-0.245	0.472	-0.262	0.666	-0.281	0.576
1779	11	-0.226	2.142	0.464	1.82	-0.248	0.446	-0.242	0.639	-0.272	0.575
1779	12	-0.985	5.141	0.673	2.184	-0.218	0.452	-0.226	0.662	-0.258	0.569
1780	1	-0.557	3.927	0.9	2.296	-0.189	0.451	-0.249	0.659	-0.256	0.572
1780	2	0.623	3.122	0.849	2.35	-0.14	0.465	-0.285	0.646	-0.259	0.561
1780	3	0.267	2.009	0.586	2.377	-0.118	0.451	-0.341	0.652	-0.245	0.564
1780	4	5.033	2.43	0.609	2.271	-0.079	0.524	-0.348	0.658	-0.262	0.574
1780	5	4.287	1.681	0.686	2.303	-0.085	0.574	-0.357	0.669	-0.262	0.576
1780	6	1.303	2.821	0.654	2.765	-0.123	0.59	-0.338	0.661	-0.254	0.572
1780	7	1.629	1.565	0.701	2.155	-0.196	0.581	-0.338	0.673	-0.247	0.565
1780	8	-1.024	2.607	0.572	1.828	-0.198	0.596	-0.338	0.684	-0.24	0.558
1780	9	-2.964	2.512	0.521	1.9	-0.185	0.635	-0.343	0.698	-0.24	0.562
1780	10	-0.095	1.82	-0.027	1.609	-0.222	0.647	-0.371	0.699	-0.24	0.566
1780	11	0.698	2.557	-0.375	1.275	-0.204	0.653	-0.39	0.675	-0.244	0.578
1780	12	-1.361	2.936	-0.595	1.218	-0.153	0.694	-0.39	0.672	-0.251	0.611
1781	1	0	4.824	-0.71	1.206	-0.183	0.679	-0.384	0.654	-0.258	0.627
1781	2	-0.92	6.324	-0.585	1.168	-0.16	0.699	-0.401	0.669	-0.241	0.624
1781	3	-0.344	2.098	-0.473	0.94	-0.21	0.713	-0.39	0.676	-0.231	0.615
1781	4	-1.551	1.758	-0.518	0.955	-0.213	0.758	-0.379	0.691	-0.22	0.606
1781	5	0.114	1.944	-0.435	0.75	-0.237	0.725	-0.37	0.742	-0.219	0.593
1781	6	-1.339	1.198	-0.338	0.774	-0.235	0.766	-0.378	0.735	-0.223	0.599
1781	7	0.257	2.023	-0.511	0.713	-0.202	0.821	-0.366	0.752	-0.225	0.603
1781	8	0.468	0.926	-0.669	0.782	-0.26	0.911	-0.365	0.766	-0.229	0.603
1781	9	-1.618	3.445	-0.861	1.056	-0.3	0.905	-0.342	0.794	-0.232	0.609
1781	10	-0.634	1.21	-0.71	1.068	-0.323	0.941	-0.343	0.791	-0.242	0.61
1781	11	1.693	1.992	-0.734	0.989	-0.383	0.939	-0.356	0.79	-0.238	0.609
1781	12	-0.193	3.92	-0.575	1.044	-0.369	0.94	-0.396	0.793	-0.237	0.614
1782	1	-2.081	3.301	-0.613	1.147	-0.34	0.965	-0.416	0.784	-0.243	0.595
1782	2	-2.819	5.118	-0.504	1.251	-0.297	0.976	-0.427	0.779	-0.232	0.586
1782	3	-2.645	2.215	-0.335	1.253	-0.318	0.973	-0.424	0.784	-0.226	0.588
1782	4	0.265	2.529	-0.296	1.588	-0.346	0.964	-0.411	0.782	-0.232	0.587
1782	5	-0.172	2.268	-0.508	1.596	-0.35	0.939	-0.409	0.799	-0.225	0.59
1782	6	0.563	1.826	-0.696	1.807	-0.348	0.998	-0.393	0.815	-0.219	0.581
1782	7	-0.198	3.052	-0.859	1.655	-0.354	0.95	-0.383	0.83	-0.222	0.577
1782	8	1.781	1.973	-0.433	1.946	-0.389	0.913	-0.373	0.845	-0.231	0.576
1782	9	0.41	2.069	-0.254	1.782	-0.467	0.942	-0.379	0.853	-0.224	0.582
1782	10	-0.171	2.583	-0.282	1.83	-0.574	0.898	-0.369	0.887	-0.231	0.59
1782	11	-0.849	4.926	-0.179	1.87	-0.661	0.9	-0.365	0.883	-0.245	0.599
1782	12	-2.452	3.721	-0.123	1.886	-0.664	0.907	-0.377	0.872	-0.258	0.601
1783	1	-4.03	5.226	-0.211	1.66	-0.686	0.92	-0.394	0.876	-0.253	0.584
1783	2	2.284	3.754	-0.349	1.517	-0.657	0.931	-0.41	0.9	-0.24	0.586
1783	3	-0.491	2.523	-0.542	1.469	-0.633	0.948	-0.398	0.917	-0.238	0.589
1783	4	-0.071	1.493	-0.677	1.184	-0.671	0.941	-0.414	0.921	-0.243	0.597
1783	5	1.067	3.042	-0.905	0.905	-0.679	0.98	-0.419	0.92	-0.251	0.596
1783	6	1.234	1.482	-0.81	0.929	-0.684	0.975	-0.397	0.936	-0.25	0.602
1783	7	-1.261	1.469	-0.458	1.617	-0.723	1.027	-0.38	0.945	-0.25	0.605
1783	8	0.127	1.253	-0.829	1.831	-0.717	1.12	-0.368	0.95	-0.254	0.612
1783	9	-1.906	2.653	-0.9	1.91	-0.704	1.109	-0.377	0.95	-0.257	0.611
1783	10	-1.786	2.634	-0.917	2.19	-0.673	1.16	-0.362	0.951	-0.262	0.62
1783	11	-3.587	2.17	-1.089	1.899	-0.671	1.176	-0.342	0.931	-0.256	0.616
1783	12	-1.312	2.709	-1.226	1.8	-0.648	1.186	-0.367	0.93	-0.271	0.626
1784	1	0.196	6.043	-1.068	2.035	-0.635	1.215	-0.345	0.936	-0.255	0.643
1784	2	-2.176	5.132	-0.897	2.262	-0.623	1.278	-0.365	0.959	-0.26	0.66
1784	3	-1.336	3.022	-0.825	2.01	-0.574	1.299	-0.39	0.94	-0.259	0.665
1784	4	-0.278	4.547	-0.846	2.031	-0.588	1.308	-0.408	0.931	-0.264	0.663
1784	5	-0.999	1.468	-0.587	2.025	-0.648	1.267	-0.424	0.948	-0.28	0.686
1784	6	-0.408	1.481	-0.553	2.072	-0.705	1.33	-0.415	0.952	-0.295	0.69
1784	7	0.637	2.887	-0.645	1.626	-0.65	1.323	-0.396	0.958	-0.311	0.698
1784	8	2.179	4.102	-0.583	1.286	-0.605	1.408	-0.391	0.948	-0.315	0.697
1784	9	-1.048	2.942	-0.84	1.214	-0.559	1.335	-0.392	0.952	-0.313	0.697
1784	10	-2.028	2.893	-0.936	1.031	-0.578	1.37	-0.405	0.95	-0.311	0.697
1784	11	-0.481	2.062	-0.93	1.233	-0.571	1.423	-0.406	0.942	-0.303	0.692
1784	12	-0.901	2.685	-0.802	1.431	-0.567	1.465	-0.397	0.95	-0.294	0.7
1785	1	-0.912	3.527	-0.827	1.426	-0.576	1.477	-0.39	0.917	-0.301	0.699
1785	2	-1.438	4.164	-0.951	1.344	-0.606	1.487	-0.395	0.898	-0.307	0.695
1785	3	-4.412	2.833	-0.99	1.453	-0.639	1.502	-0.401	0.905	-0.315	0.695
1785	4	-1.428	1.975	-1.017	1.334	-0.659	1.473	-0.464	0.883	-0.311	0.69
1785	5	-0.938	2.826	-0.962	1.576	-0.645	1.409	-0.505	0.869	-0.312	0.691
1785	6	1.129	2.765	-1.026	1.495	-0.631	1.41	-0.509	0.866	-0.307	0.684
1785	7	0.343	2.693	-1.142	1.361	-0.592	1.474	-0.529	0.867	-0.308	0.687
1785	8	0.685	2.324	-1.071	1.463	-0.622	1.503	-0.521	0.856	-0.313	0.687
1785	9	-1.516	1.556	-0.665	1.469	-0.611	1.507	-0.501	0.855	-0.313	0.696
1785	10	-2.353	2.203	-0.52	1.506	-0.605	1.505	-0.505	0.861	-0.322	0.703
1785	11	0.181	3.046	-0.424	1.521	-0.634	1.462	-0.517	0.866	-0.336	0.691
1785	12	-1.663	2.393	-0.514	1.438	-0.64	1.474	-0.506	0.899	-0.332	0.692
1786	1	-2.303	3.093	-0.454	1.515	-0.578	1.512	-0.496	0.936	-0.318	0.685
1786	2	-0.59	3.05	-0.413	1.626	-0.576	1.512	-0.483	0.975	-0.325	0.692
1786	3	0.464	3.992	-0.178	1.817	-0.544	1.484	-0.476	0.982	-0.329	0.697
1786	4	0.307	2.509	-0.105	1.783	-0.512	1.445	-0.462	0.989	-0.328	0.697
1786	5	0.213	2.487	-0.28	1.871	-0.447	1.442	-0.471	0.98	-0.323	0.71
1786	6	0.053	1.358	-0.439	1.864	-0.498	1.406	-0.46	0.984	-0.323	0.712
1786	7	1.065	2.764	-0.149	1.97	-0.488	1.303	-0.468	0.983	-0.321	0.713
1786	8	1.169	4.195	-0.11	1.988	-0.47	1.27	-0.472	0.985	-0.322	0.713
1786	9	1.308	4.734	-0.136	2.1	-0.481	1.23	-0.466	0.966	-0.315	0.715
1786	10	-1.475	1.617	-0.233	1.966	-0.492	1.161	-0.472	0.972	-0.31	0.713
1786	11	-1.922	3.734	-0.23	2	-0.466	1.2	-0.482	0.931	-0.31	0.705
1786	12	-3.576	2.646	-0.172	2.102	-0.46	1.21	-0.478	0.955	-0.326	0.701
1787	1	1.184	3.22	-0.32	2.12	-0.452	1.18	-0.481	0.939	-0.332	0.698
1787	2	-0.129	3.294	-0.42	1.995	-0.484	1.118	-0.452	0.981	-0.327	0.695
1787	3	0.153	2.616	-0.66	1.831	-0.466	1.153	-0.435	0.946	-0.332	0.694
1787	4	-0.854	1.85	-0.649	2.124	-0.465	1.14	-0.443	0.96	-0.329	0.689
1787	5	0.247	2.997	-0.493	1.86	-0.462	1.155	-0.439	0.968	-0.334	0.688
1787	6	0.752	2.649	-0.329	1.721	-0.445	1.13	-0.437	0.976	-0.327	0.689
1787	7	-0.707	3.932	-0.569	1.677	-0.426	1.064	-0.436	0.963	-0.32	0.69
1787	8	-0.038	3.054	-0.515	1.857	-0.401	1.061	-0.463	0.948	-0.315	0.69
1787	9	-1.575	2.086	-0.515	1.817	-0.334	1.06	-0.463	0.954	-0.311	0.693
1787	10	-1.34	4.385	-0.422	1.805	-0.353	1.027	-0.472	0.917	-0.303	0.697
1787	11	-0.051	1.737	-0.494	1.638	-0.348	0.989	-0.472	0.893	-0.309	0.698
1787	12	-1.609	2.814	-0.486	1.557	-0.355	0.97	-0.453	0.904	-0.311	0.703
1788	1	-1.694	2.87	-0.224	1.392	-0.371	0.953	-0.434	0.939	-0.31	0.706
1788	2	0.528	4.455	-0.198	1.218	-0.385	0.916	-0.44	0.95	-0.321	0.709
1788	3	0.149	2.849	-0.068	1.155	-0.369	0.899	-0.438	0.957	-0.312	0.712
1788	4	0.265	2.428	0.059	0.875	-0.339	0.904	-0.436	0.956	-0.322	0.712
1788	5	-0.618	1.532	0.085	0.824	-0.354	0.884	-0.446	0.933	-0.32	0.715
1788	6	0.843	1.709	-0.145	0.802	-0.327	0.944	-0.457	0.933	-0.313	0.72
1788	7	2.443	2.663	0.063	0.9	-0.27	0.967	-0.446	0.946	-0.312	0.723
1788	8	0.27	1.303	-0.071	0.812	-0.248	0.953	-0.453	0.953	-0.302	0.732
1788	9	-0.012	1.348	-0.248	0.732	-0.249	0.958	-0.437	0.94	-0.307	0.731
1788	10	0.183	1.877	-0.352	0.718	-0.252	0.926	-0.431	0.942	-0.304	0.738
1788	11	0.258	2.219	-0.252	0.791	-0.27	0.894	-0.405	0.959	-0.294	0.736
1788	12	-4.367	2.691	-0.325	0.751	-0.272	0.892	-0.408	0.952	-0.294	0.741
1789	1	0.801	4.159	-0.438	0.72	-0.302	0.86	-0.4	0.896	-0.288	0.741
1789	2	-1.085	3.252	-0.438	0.723	-0.321	0.805	-0.379	0.892	-0.302	0.744
1789	3	-1.966	2.922	-0.431	0.723	-0.357	0.76	-0.365	0.888	-0.311	0.741
1789	4	-0.988	1.768	-0.613	0.731	-0.356	0.76	-0.355	0.858	-0.313	0.74
1789	5	0.577	2.246	-0.662	0.755	-0.316	0.714	-0.336	0.869	-0.323	0.741
1789	6	-0.027	1.137	-0.285	0.831	-0.251	0.714	-0.344	0.881	-0.315	0.744
1789	7	1.091	1.784	-0.336	0.644	-0.312	0.699	-0.362	0.87	-0.307	0.748
1789	8	0.271	1.131	-0.238	0.616	-0.299	0.702	-0.383	0.846	-0.304	0.747
1789	9	0.063	1.244	-0.108	0.635	-0.311	0.688	-0.375	0.868	-0.304	0.751
1789	10	-1.999	2.171	-0.238	0.712	-0.308	0.679	-0.361	0.858	-0.301	0.749
1789	11	-0.323	1.584	-0.34	0.684	-0.307	0.641	-0.364	0.877	-0.299	0.748
1789	12	0.146	2.003	-0.276	0.674	-0.307	0.611	-0.363	0.878	-0.299	0.751
1790	1	0.2	3.224	-0.422	0.714	-0.296	0.569	-0.353	0.866	-0.297	0.749
1790	2	0.082	3.504	-0.454	0.71	-0.32	0.528	-0.33	0.884	-0.298	0.741
1790	3	-0.409	2.04	-0.508	0.76	-0.286	0.523	-0.29	0.886	-0.304	0.739
1790	4	-2.538	2.066	-0.387	0.667	-0.286	0.482	-0.274	0.873	-0.322	0.732
1790	5	-0.647	1.293	-0.421	0.651	-0.298	0.488	-0.267	0.863	-0.343	0.729
1790	6	0.736	1.456	-0.435	0.744	-0.274	0.505	-0.275	0.853	-0.347	0.728
1790	7	-0.666	1.41	-0.358	0.905	-0.276	0.513	-0.277	0.845	-0.356	0.727
1790	8	-0.108	1.213	-0.305	0.938	-0.258	0.506	-0.288	0.83	-0.352	0.729
1790	9	-0.591	1.503	-0.238	0.98	-0.265	0.517	-0.283	0.843	-0.345	0.732
1790	10	-0.545	1.971	-0.015	1.056	-0.267	0.522	-0.274	0.849	-0.344	0.737
1790	11	-0.733	1.632	-0.036	1.088	-0.259	0.524	-0.282	0.844	-0.348	0.74
1790	12	-0.013	5.051	-0.101	1.064	-0.275	0.513	-0.275	0.845	-0.34	0.74
1791	1	1.118	4.366	-0.105	1.048	-0.314	0.502	-0.252	0.851	-0.338	0.752
1791	2	0.716	2.659	-0.097	1.073	-0.33	0.517	-0.25	0.848	-0.337	0.77
1791	3	0.402	2.532	-0.118	1.149	-0.33	0.511	-0.269	0.849	-0.33	0.771
1791	4	0.134	1.73	-0.189	1.116	-0.351	0.544	-0.276	0.839	-0.326	0.773
1791	5	-0.897	1.321	-0.088	1.081	-0.362	0.58	-0.277	0.828	-0.32	0.77
1791	6	-0.04	1.398	-0.063	0.848	-0.317	0.593	-0.269	0.829	-0.317	0.774
1791	7	-0.718	1.391	-0.36	0.706	-0.311	0.607	-0.277	0.82	-0.315	0.774
1791	8	-0.007	0.89	-0.366	0.753	-0.289	0.65	-0.278	0.801	-0.321	0.776
1791	9	-0.852	1.661	-0.448	0.72	-0.249	0.656	-0.289	0.78	-0.316	0.765
1791	10	-1.392	1.309	-0.512	0.727	-0.217	0.659	-0.276	0.775	-0.314	0.768
1791	11	0.478	1.94	-0.412	0.729	-0.206	0.663	-0.263	0.753	-0.321	0.751
1791	12	0.289	1.927	-0.349	0.744	-0.229	0.686	-0.256	0.75	-0.317	0.763
